136.76580374291413,391.2119946527481,390.27419625708586,431.55163052558896,random
228.85692190603285,519.1059217071534,689.8630780939671,560.5340732717514,random
136.79746027369336,2024.1438231110574,1519.2025397263067,2051.608259152919,random
136.39341895359155,196.89969915390014,782.3265810464085,247.23743431091307,random
228.67429016210366,667.7461772918701,551.8057098378964,708.9966387748718,random
136.78813186908934,1942.4531694281102,459.3718681309106,1977.123938663006,random
136.72288633043757,2062.9444558811188,436.39711366956243,2090.2372023010253,random
136.7822989855842,2044.94203171134,1496.177701014416,2071.261293897629,random
90.32733045633249,0,321.51266954366747,32.71636299133301,random
505.3937283948127,0,1473.1662716051871,30.566538562774657,random
205.8718230799468,1392.098693561554,781.9681769200532,1430.6469400119781,random
205.77767628141723,1062.7800569343567,782.0623237185828,1107.29987221241,random
205.85443020462597,1262.703579311371,943.265569795374,1300.0464531755447,random
205.8581261514938,1306.7018338751793,735.9018738485062,1343.3990669631958,random
205.77537660088933,718.9118182754517,643.8246233991107,759.8924507331848,random
205.87949168705526,816.0900416564941,689.8005083129448,858.1498864889145,random
205.80333060322738,1348.2325143814087,712.9166693967726,1386.0001950073242,random
205.8413166562019,1217.8677238082885,1427.118683343798,1257.7095827579499,random
1561.2385573770493,131.4,1726.56,476.28,random
205.9127910055837,1175.207329995632,828.0072089944163,1213.1126766622067,random
205.91153846189718,619.4960175776482,804.9684615381027,659.2240175780654,random
205.90465909255357,867.8030393600463,689.7753409074464,909.9797657257318,random
205.88449115489286,917.3680252933502,804.9955088451071,957.0135645675659,random
205.9002467574293,570.1050549316407,689.7797532425707,610.9006903910637,random
205.4130792379532,1011.8159712982177,552.0269207620468,1056.6959702110291,random
205.82807609212819,965.8003789901734,689.8519239078719,1006.6567940998077,random
