1172.789357775745,202.2222798728943,1380.330642224255,236.61770922660827,random
1172.7006479734812,170.6245767402649,1380.419352026519,205.21543407440186,random
1172.6023036409865,138.6668631362915,1380.5176963590136,174.89314888000487,random
1068.9301853951054,519.4044703674316,1484.1898146048948,570.1355179595947,random
1172.88,234.89999999999964,1380.24,266.2199999999997,random
861.0910131371843,685.0439723968506,1000.8289868628157,727.5959730148315,random
1172.7738759962936,264.1739925098419,1484.0261240037062,299.10599309921264,random
377.2370800721206,619.0714276885986,620.6829199278794,666.1285717964172,random
1069.1195052514918,588.7157299375534,1518.5604947485083,632.1827647876739,random
170.64,1452.9600439453125,585.36,1497.2400439453124,random
135.61393061327536,0,482.1460693867246,45.50727310180664,random
170.63999999999996,1366.092053146362,516.24,1406.9160523223877,random
170.56608203584057,1261.8820690727234,1553.1139179641596,1305.8180105888844,random
170.47139252299417,1297.7917580223084,550.9686074770058,1338.979031124115,random
169.9820356358311,622.1699780273437,274.9779643641689,665.9099780273438,random
170.54669761437543,715.1330091762543,1380.3333023856246,761.0648838615417,random
170.39695750834005,1030.0357266998292,723.8430424916598,1077.8543150138855,random
170.6399999999998,1676.3400446319586,274.3200000000002,1719.900043258668,random
170.54502417236213,342.8307579374313,585.4549758276379,422.34921676397323,random
170.30133977849485,1097.3139771080016,585.6986602215052,1144.7660047388076,random
378.0,589.7880004119868,723.6,632.7719995880125,random
757.4825846739977,2030.8063389587403,966.1974153260022,2078.5937660980226,random
169.77573865745035,883.1700007724762,344.30426134254964,926.4779988670349,random
170.19773552375503,812.9094333600998,516.682264476245,860.442523097992,random
377.9405245749199,780.0281432247161,792.7794754250801,825.9319194746017,random
169.9153047911089,917.1360003089904,344.1646952088911,959.0399994850159,random
170.39267136338754,523.4471689224243,585.6073286366125,570.4533034014702,random
170.2895953188311,145.2114828300476,1000.4304046811689,220.90852914333342,random
377.3263931991633,971.8319730377198,689.7136068008367,1022.5679742622375,random
827.146688770084,524.6639999485016,965.653311229916,567.7560000514984,random
826.9220328881148,1097.768627243042,1104.1179671118853,1143.7714845085145,random
1241.6540836130607,0,1553.3859163869392,43.99499954223633,random
827.2745913464289,910.5973199915886,1242.0054086535713,960.1426333031059,random
827.070307749903,810.3494388771057,1380.449692250097,858.520615196228,random
827.1981737545561,620.1656780719757,1311.2018262454437,665.1886236619949,random
