228.89069219954953,1037.3485546588897,413.3493078004505,1074.9514118242264,random
228.56448187095546,909.1577574920655,367.59551812904454,944.8423279953003,random
1058.3119641185795,410.7861615371704,1288.8880358814206,450.04579719543455,random
226.57946774983236,966.7414421081543,392.6205322501676,1013.6700109863282,random
159.7403465483495,747.4448711442948,574.6596534516506,783.3552109909058,random
228.63265375765943,1333.3679648780824,321.4473462423406,1369.1519649124145,random
228.53706604562302,843.2639825248718,321.54293395437696,878.2559826278687,random
159.83999999999992,712.4399917602533,275.0400000000001,747.4319906616208,random
205.34494099862545,644.6450919342041,782.4950590013747,692.8845378112793,random
228.6321473722075,779.2625057601929,713.1278526277925,818.3831293487549,random
158.9924382005881,310.1309076118469,483.247561799412,369.75481704711916,random
159.64746192456676,812.7431318950653,574.7525380754333,850.1368167114258,random
90.70930659283,0,1496.17069340717,30.382157292366028,random
136.56009504426476,1496.3665058898926,574.7999049557352,1536.576611366272,random
136.4862220454262,1300.568859128952,574.8737779545738,1339.4059105682372,random
136.70014543754854,1366.7563402748108,390.3398545624515,1402.6254299354553,random
136.48227892460514,1430.9766831493378,505.75772107539484,1469.903271446228,random
136.65379604100497,1234.6509453105928,574.706203958995,1272.4648398399354,random
136.56546161355692,1005.5807206821441,597.8345383864431,1044.979336051941,random
136.47249874443864,1134.3165767097473,1266.0875012555614,1182.4082411956788,random
136.68705110129997,1101.6360173034668,252.11294889870004,1138.140017852783,random
136.46511476915796,940.2035035514832,505.7748852308421,979.2264444351197,random
136.79999999999993,1199.159982147217,252.00000000000006,1235.3039826965337,random
136.4083533696465,1564.250464668274,574.9516466303536,1602.0062539672851,random
136.607903236006,874.6598231220246,413.472096763994,912.0201019477844,random
1193.2183656447592,1704.3599404907227,1269.1816343552407,1763.6399423217774,random
988.0992266976348,1704.231480102539,1082.6207733023653,1764.8829066467285,random
1150.300719440705,1642.1314292907714,1289.0592805592948,1700.8285703659058,random
205.48506795229656,1531.944059085846,413.71493204770337,1569.3360582733155,random
1542.3425519287835,124.92,1726.56,474.12,random
205.533185904757,1399.2428699684142,367.586814095243,1435.705726890564,random
205.68789306386407,1465.4315040779113,367.43210693613594,1501.1743608283996,random
136.58376913956502,583.6962296962738,551.736230860435,622.7837841796875,random
205.561820313237,1265.7763596725463,736.198179686763,1308.6931963348388,random
136.5624996157207,518.4002561187745,1219.9175003842793,562.9478411865234,random
